name_supermarkt,address,lat,long,key_words,codes,postal_code,url2,urls,place,popularity_percent_normal
VOI,"Albisriederstrasse 253, Zrich",47.3783425,8.4940041,"['supermarket', 'bakery', 'grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",ChIJgfpfQm8LkEcRk3Qlzq1FzlQ,8047,https://filialen.migros.ch/de/voi-zuerich-albisriederstrasse,https://maps.google.com/?cid=6110898357178561683,_cid=6110898357178561683,49.16666666666666
migrolino Zrich Rautistrasse,"Rautistrasse 12, Zrich",47.3803952,8.4941517,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJTwogqYkLkEcRd11qtCOWbc4,8047,http://www.migrolino.ch/,https://maps.google.com/?cid=14874710224369507703,_cid=14874710224369507703,34.53968253968254
Mediterranea Agro Alimentari Import Spataro Luigi,"Albisriederstrasse 226, Zrich",47.3794173,8.4947306,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ-SZopdILkEcRXtmWBP7tL5E,8047,,https://maps.google.com/?cid=10461842134659422558,,
Global food,"Badenerstrasse 530, Zrich",47.3830576,8.500382,"['grocery_or_supermarket', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ6VKuCjMKkEcRlvFdbArOUQw,8048,,https://maps.google.com/?cid=887717145731789206,_cid=887717145731789206,44.32051282051282
Coop Pronto Shop,"Badenerstrasse 575, Zrich",47.3846317,8.495802,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJoxpEocwLkEcRyX_yTOD8J-o,8048,https://www.coop-pronto.ch/de/standort/zuerich-kiss/,https://maps.google.com/?cid=16872732569260687305,_cid=16872732569260687305,20.87368421052632
Migros Supermarkt,"Badenerstrasse 376, Zrich",47.3791051,8.5087542,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJP2csREgKkEcRBKI93d184H0,8004,https://filialen.migros.ch/de/migros-supermarkt-zuerich-albisriederplatz,https://maps.google.com/?cid=9070386941865599492,_cid=9070386941865599492,52.57692307692308
Letzi Markt,"Letzigraben 15, Zrich",47.3807783,8.5032066,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ9csXi9MLkEcRScfYotbAWbw,8003,,https://maps.google.com/?cid=13572090980145350473,_cid=13572090980145350473,35.42307692307692
Swiss Bangla Shop,"Badenerstrasse 503, Zrich",47.38146,8.5026371,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJVao7mQULkEcRU71FDhO4__4,8048,https://swiss-bangla-shop.business.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=18374607396678253907,_cid=18374607396678253907,43.59090909090909
Aria Laden,"Eichbhlstrasse 62, Zrich",47.3839198,8.5084678,"['supermarket', 'shopping_mall', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJGdbMUjcKkEcRlGb35UaelHU,8004,,https://maps.google.com/?cid=8472570826333841044,_cid=8472570826333841044,44.513888888888886
migrolino Zrich Hardau,"Bullingerstrasse 73, Zrich",47.3814267,8.510088999999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ1_vqWDoKkEcRO-q7gx6134o,8004,http://www.migrolino.ch/,https://maps.google.com/?cid=10006916039704308283,_cid=10006916039704308283,33.15079365079365
Safran Shop safranshop.ch Gewrze und Geschenkideen,"Badenerstrasse 549, Zrich",47.3830688,8.4994357,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJHxaL2kQTkEcRjAexID3wRtA,8048,,https://maps.google.com/?cid=15007946953590900620,,
migrolino fresh Zrich Langstrasse,"Langstrasse 134, Zrich",47.3798155,8.5279692,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJrYeh4RAKkEcROh_MTyUAbSY,8004,http://www.migrolino.ch/,https://maps.google.com/?cid=2768869506155290426,_cid=2768869506155290426,25.360902255639097
SPAR Supermarkt Gerlafingen,"Langstrasse 124, Zrich",47.37952139999999,8.5277843,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJoQD85hAKkEcRQA_5u6xp4wc,8004,,https://maps.google.com/?cid=568414168587767616,,
"Rona Diem, Ksepalast","Schneggpl. 10, Zrich",47.3807483,8.5258474,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJW-keqOALkEcRblyrzxcbyts,8004,,https://maps.google.com/?cid=15837500828684082286,,
India Supermarkt Maharajah,"Josefstrasse 91, Zrich",47.3830153,8.530630799999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJkf9PMRIKkEcRcnkpSfd8Y2Q,8005,http://www.indiasupermarkt.ch/,https://maps.google.com/?cid=7233762828013369714,_cid=7233762828013369714,55.05
Kabul Mini Market,"Brauerstrasse 55, Zrich",47.3783597,8.5257893,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJIz3rSNALkEcRLstsZmbh7oc,8004,http://www.kabulmarket.ch/,https://maps.google.com/?cid=9795014069498727214,,
migrolino Zrich Lagerstrasse,"Lagerstrasse 101, Zrich",47.3794244,8.529411399999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJy_384qMLkEcRy4M56lagzoU,8004,http://www.migrolino.ch/,https://maps.google.com/?cid=9641820147404080075,_cid=9641820147404080075,41.375
La Tienda Latina,"Dienerstrasse 72, Zrich",47.3794415,8.5254193,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ70tIMBcKkEcRl0QXntWqGGI,8004,,https://maps.google.com/?cid=7068587449615074455,,
Cara - Kiosk & Headshop - Getrnke & Backwaren,"Langstrasse 116, Zrich",47.3790732,8.5275527,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJUzht_I8LkEcRjUGbLLc5QMQ,8004,,https://maps.google.com/?cid=14141366288833528205,_cid=14141366288833528205,29.53125
24/7,"Langstrasse 210, Zrich",47.3828726,8.5301919,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJv3dE15cLkEcRaB62Jv_30co,8005,,https://maps.google.com/?cid=14614734941032160872,,
Dirok Market,"Limmatstrasse 119, Zrich",47.3839465,8.5322452,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ9S2naBIKkEcRmg9_GKiFyxs,8005,,https://maps.google.com/?cid=2002841416308297626,_cid=2002841416308297626,49.16883116883117
Fresh Shop Zrich,"Langstrasse 210, Zrich",47.3828488,8.5302578,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJm-wl6TILkEcRU6L-QLTPsB8,8005,,https://maps.google.com/?cid=2283553384168333907,,
Helvetiaplatz market,"Langstrasse, Zrich",47.3763812,8.5263654,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ_4FlDQcLkEcRLfw5-cfXig8,8004,,https://maps.google.com/?cid=1119944711234780205,,
Denner Express,"Sihlhallenstrasse 5/7, Zrich",47.379543,8.527069,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJCQIM2xAKkEcRH42C4KMFF28,8004,https://www.denner.ch/,https://maps.google.com/?cid=8004873064078806303,_cid=8004873064078806303,50.23611111111112
Coop Supermarkt Zrich Zollstrasse,"Zollstrasse 42, Zrich",47.3805215,8.5348598,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJycNoXQ4KkEcR9FjkT19AFzw,8005,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-zollstrasse/5149_POS,https://maps.google.com/?cid=4330000344846457076,_cid=4330000344846457076,47.142857142857146
Coop Supermarkt Zrich Europaallee Passage,"Europaallee 5, Zrich",47.3780286,8.534917499999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJrYlCwA8KkEcRFaaZgrz8gwc,8004,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-europaallee-passage/4571_POS,https://maps.google.com/?cid=541554266789750293,_cid=541554266789750293,60.36363636363637
Ege,"Feldstrasse 133, Zrich",47.3801065,8.5243979,"['supermarket', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJhfX1HhcKkEcRnWMuiG_wVVI,8004,https://egesupermarkt.business.site/,https://maps.google.com/?cid=5932912445947274141,_cid=5932912445947274141,66.67948717948718
Aldi,"Zollstrasse 58, Zrich",47.3809072,8.5332134,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJDXAJGA4KkEcRwgtNwO0k-og,8005,https://www.aldi-suisse.ch/de/,https://maps.google.com/?cid=9870242136887987138,_cid=9870242136887987138,51.45555555555556
baeck-sandwich,"Langstrasse 88, Zrich",47.3780623,8.5268401,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJhbAMoxAKkEcRSummoRrBOTk,8004,,https://maps.google.com/?cid=4123539253959780682,_cid=4123539253959780682,32.495049504950494
Migros Supermarkt,"Hauptbahnhof, Zrich",47.3782609,8.5402757,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJS6CT8QgKkEcRwqhtQkVOTUI,8001,https://filialen.migros.ch/de/migros-supermarkt-zuerich-hauptbahnhof,https://maps.google.com/?cid=4777560839084157122,_cid=4777560839084157122,33.43564356435643
Migros Supermarkt,"Sihlpassage, Zrich",47.3784015,8.535615,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJjx7_F9YLkEcRPih1Q_-rqP4,8004,https://filialen.migros.ch/de/migros-supermarkt-zuerich-hb-sihlquai,https://maps.google.com/?cid=18350105794557847614,_cid=18350105794557847614,35.43564356435643
Rampe21 - food cooperative,"Ausstellungsstrasse 21, Zrich",47.38150419999999,8.5369241,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJQ6FnTOULkEcRXY5Wtss4-8k,8005,https://grassrooted.ch/rampe21,https://maps.google.com/?cid=14554289068366532189,_cid=14554289068366532189,52.23809523809524
Kiosk ZHB GmbH,"Zollstrasse 37, Zrich",47.3802491,8.5347297,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJaQMo3MELkEcRmHFRLUt1ePU,8005,,https://maps.google.com/?cid=17688016502240932248,,
Migros Supermarkt (mit Daily Produkten),"Zollstrasse 6, Zrich",47.3798176,8.5369492,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJRdQI-WgLkEcRmzFe5a0pjkY,8005,https://filialen.migros.ch/de/migros-daily-take-away-daily-zuerich-zollstrasse-2,https://maps.google.com/?cid=5084046856202105243,_cid=5084046856202105243,30.341463414634145
REFORMHAUS,"ShopVille RailCity, Zrich",47.3778015,8.5399832,"['grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",ChIJG52T9AgKkEcRSehTXePt07U,8001,http://www.reformhaus.ch/,https://maps.google.com/?cid=13102077301730043977,_cid=13102077301730043977,41.60493827160494
avec,"Sihlquai, Zrich",47.3787914,8.5365804,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJs1ZRyEMLkEcRdmpHWnQPAQQ,8004,https://www.avec.ch/de/index.php,https://maps.google.com/?cid=288528843533675126,,
Grassrooted,"Ausstellungsstrasse 21, Zrich",47.38150419999999,8.5369241,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJqbKmng4KkEcREoE8hOiwm9o,8005,https://grassrooted.ch/,https://maps.google.com/?cid=15752378634355900690,,
gebana AG,"Ausstellungsstrasse 21, Zrich",47.38152239999999,8.5369241,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJPdxZPg4KkEcRVFKtN8jHlPw,8005,https://www.gebana.com/shop/,https://maps.google.com/?cid=18200391656852509268,,
Valora Schweiz AG,"Passage Sihlquai, Zrich",47.3788238,8.5365103,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJG8aAfTcLkEcRkXu97Lre9U0,8004,https://yellow.local.ch/d/vaN8fPM0YjVmM3jghhAcsQ,https://maps.google.com/?cid=5617641004631686033,,
Asia Store,"Konradstrasse 1, Zrich",47.3797226,8.5369441,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJNXhT3A4KkEcR_EV1plBy1Vk,8005,http://www.asia-store.ch/,https://maps.google.com/?cid=6473205730130609660,_cid=6473205730130609660,43.647887323943664
Coop Supermarkt Zrich Universittstrasse,"Universittstrasse 73, Zrich",47.38252139999999,8.547810499999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJkzTA46CgmkcRdMqv-tjwERQ,8006,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-universitaetstrasse/1838_POS,https://maps.google.com/?cid=1446201770072066676,_cid=1446201770072066676,56.083333333333336
Coop Supermarkt Zrich Rigiplatz,"Universittstrasse 101, Zrich",47.3839571,8.5480634,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ6UrCT6CgmkcRc66BhyTAc04,8006,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-rigiplatz/5019_POS,https://maps.google.com/?cid=5653073220404883059,_cid=5653073220404883059,52.90476190476191
avec,"Passage Sihlquai, Zrich",47.3787856,8.5398316,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJERnIOCULkEcRQKVEKaVzLTg,8004,https://avec.ch/,https://maps.google.com/?cid=4048018793275106624,,
Denner Express,"Niederdorfstrasse 88, Zrich",47.3762467,8.544138199999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJf_wZCKigmkcRr9yrStUnJ9k,8001,https://www.denner.ch/,https://maps.google.com/?cid=15647519227356372143,_cid=15647519227356372143,52.81927710843374
Migros Supermarkt,"Toblerstrasse 73, Zrich",47.379307,8.559392599999999,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJzwvLd7ugmkcR0PWkijPdm54,8044,https://filialen.migros.ch/de/migros-supermarkt-zuerich-toblerplatz,https://maps.google.com/?cid=11428971692821902800,_cid=11428971692821902800,58.8974358974359
SPAR express Zrich Toblerplatz,"Toblerpl. 5, Zrich",47.3790988,8.5597882,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJSxxYmbugmkcRgGXMY2ke_rc,8044,https://www.spar.ch/,https://maps.google.com/?cid=13258067791020057984,_cid=13258067791020057984,38.24444444444445
Migros Supermarkt,"Birmensdorferstrasse 87, Urdorf",47.3850391,8.4217389,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ1wh82yIMkEcRD-SIel5TORA,8902,https://filialen.migros.ch/de/migros-supermarkt-urdorf-spitzacker,https://maps.google.com/?cid=1169057243527177231,_cid=1169057243527177231,54.763888888888886
Coop Supermarkt Urdorf,"Birmensdorferstrasse 79, Urdorf",47.38488340000001,8.4222555,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJnxYqzCIMkEcRDDbR5DPSKIU,8902,https://www.coop.ch/de/standorte/coop-supermarkt-urdorf/4866_POS,https://maps.google.com/?cid=9595150126436922892,_cid=9595150126436922892,45.91666666666666
Coop Supermarkt Zrich Suteracher,"Am Suteracher 14, Zrich",47.389955,8.4720952,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ6bEo5eoLkEcRo5q89S3axQ8,8048,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-suteracher/1227_POS,https://maps.google.com/?cid=1136554371912080035,_cid=1136554371912080035,57.82051282051282
migrolino Zrich Farbhof,"Karstlernstrasse 2, Zrich",47.3904603,8.4789204,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJuwfczBELkEcR62eLJhBRuy4,8048,http://www.migrolino.ch/,https://maps.google.com/?cid=3367374276197574635,_cid=3367374276197574635,56.927083333333336
Super Market Beg,"Badenerstrasse 688, Zrich",47.3882774,8.4847371,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJccRZyscLkEcROGL2N7PipCg,8048,,https://maps.google.com/?cid=2928714917063582264,,
Coop Supermarkt Zrich Altstetten,"Badenerstrasse 650, Zrich",47.3875672,8.4890135,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJeZIZA8kLkEcR6jYDL44vL-4,8048,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-altstetten/1907_POS,https://maps.google.com/?cid=17162988992652850922,_cid=17162988992652850922,55.38461538461539
Coop Supermarkt Zrich Lindenplatz,"Lindenpl. 6, Zrich",47.3876386,8.4853846,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJeZIZA8kLkEcRrBtlVEevG5k,8048,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-lindenplatz/4852_POS,https://maps.google.com/?cid=11032604433067613100,_cid=11032604433067613100,50.16666666666666
Migros Supermarkt,"Neumarkt Altstetten, Altstetterstrasse 145, Zrich",47.3882164,8.4873808,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJhwIxe8gLkEcRG-YkJJT2BCk,8048,https://filialen.migros.ch/de/migros-supermarkt-zuerich-altstetten-neumarkt,https://maps.google.com/?cid=2955758371583878683,_cid=2955758371583878683,58.875
Goods Market,Zrich,47.3879758,8.4865452,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJPXPAh8gLkEcR_IZRBTaLX4U,8048,,https://maps.google.com/?cid=9610553193965651708,,
Migros Supermarkt,"Hohlstrasse 600, Zrich",47.3913612,8.4877977,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJfQVo8bcLkEcRIczzTEiuxuA,8048,https://filialen.migros.ch/de/migros-supermarkt-zuerich-altstetten-m-express,https://maps.google.com/?cid=16196824735436491809,_cid=16196824735436491809,33.107142857142854
migrolino Zrich Rautistrasse,"Rautistrasse 32, Zrich",47.3812262,8.492064599999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJveXMlc0LkEcRWZQ2vZgEn3o,8047,http://www.migrolino.ch/,https://maps.google.com/?cid=8835786047980213337,_cid=8835786047980213337,24.680672268907564
migrolino Hohlstrasse,"Hohlstrasse 544, Zrich",47.3904427,8.4911794,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJWy22IbYLkEcR0Pz8SVXcPJ0,8048,http://www.migrolino.ch/,https://maps.google.com/?cid=11330173021428972752,_cid=11330173021428972752,44.767857142857146
Coop Supermarkt Zrich Letzipark,"Baslerstrasse 50, Zrich",47.3859855,8.499333,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJyRiXxDQKkEcRDb6eO6wEZmg,8066,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-letzipark/1983_POS,https://maps.google.com/?cid=7522705365350137357,_cid=7522705365350137357,47.21212121212121
Tamil kadai Zurich,"Buckhauserstrasse 7-1, Zrich",47.3866472,8.493705,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ00nCxEsLkEcR8wgRiIXNY7A,8048,,https://maps.google.com/?cid=12710228546766833907,,
Denner Discount,"Baslerstrasse 50, Zrich",47.38579319999999,8.499642300000001,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ7cqQxDQKkEcRmROfYcw7PUU,8048,https://www.denner.ch/,https://maps.google.com/?cid=4989209711193559961,_cid=4989209711193559961,43.13636363636363
Coop Supermarkt Zrich Maagplatz,"Maagpl. 1, Zrich",47.3859754,8.5161538,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ_9A0iXFzkEcRGO4MkdFBzrc,8005,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-maagplatz/5013_POS,https://maps.google.com/?cid=13244595922480721432,_cid=13244595922480721432,36.63291139240506
Coop Supermarkt Pfingstweidstrasse Prime 2,"Maschinenstrasse 10, Zrich",47.387401,8.517362,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJuYcXq00LkEcRwkQs_vtH_X4,8005,https://www.coop.ch/de/standorte/coop-supermarkt-pfingstweidstrasse-prime-2/5240_POS,https://maps.google.com/?cid=9150549165513393346,_cid=9150549165513393346,46.41666666666666
Coop Supermarkt Zrich Hard Turm Park,"Pfingstweidstrasse 106, Zrich",47.3911161,8.5080114,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJPWPbBkkKkEcR8X-nb94BlVI,8005,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-hard-turm-park/3311_POS,https://maps.google.com/?cid=5950664537507594225,_cid=5950664537507594225,33.02272727272727
Migros-Supermarkt,"Pfingstweidstrasse 101, Zrich",47.3902225,8.508951999999999,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJP2csREgKkEcRSAGtX2mbhGM,8005,https://filialen.migros.ch/de/migros-supermarkt-zuerich-herdern,https://maps.google.com/?cid=7171027383559717192,_cid=7171027383559717192,60.93650793650794
Coop Pronto Shop,"Hardstrasse 221, Zrich",47.386452,8.5177126,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJS-n6eD8KkEcRp-VCGao7OuA,8005,https://www.coop-pronto.ch/de/standort/zuerich-prime-tower/,https://maps.google.com/?cid=16157292214899369383,_cid=16157292214899369383,38.21428571428572
DK Lebensmittel Handel,"Hardstrasse 190, Zrich",47.38612999999999,8.518146,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ_RrwR2ekmkcRGBfhxKLwygg,8005,,https://maps.google.com/?cid=633583279477430040,,
Coop Supermarkt Zrich Josefstrasse,"Rntgenstrasse 48, Zrich",47.3847527,8.527192099999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJBw6ifhQKkEcRfijxLgDRXOQ,8005,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-josefstrasse/1596_POS,https://maps.google.com/?cid=16455256937222711422,_cid=16455256937222711422,51.32142857142857
Sindi Markt GmbH,"Josefstrasse 186, Zrich",47.3859333,8.525167999999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ8QjK4xQKkEcR8b6WOKnmBnc,8005,,https://maps.google.com/?cid=8576796154846953201,,
Schaulager,"Hohlstrasse 283, Zrich",47.383485,8.5123739,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJcw_b1TsKkEcRKcUBfxGmc_c,8004,,https://maps.google.com/?cid=17830777943765402921,,
Coop Supermarkt Zrich Puls 5,"Giessereistrasse 18, Zrich",47.3908033,8.5178652,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJXWesJkEKkEcRMMVu8fdKVq4,8005,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-puls-5/5180_POS,https://maps.google.com/?cid=12562310639364523312,_cid=12562310639364523312,26.2
Migros Supermarkt,"Hardturmstrasse 11, Zrich",47.391336,8.518552999999999,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJP2csREgKkEcRi_XFDJQZXFw,8005,https://filialen.migros.ch/de/migros-supermarkt-zuerich-puls-5-m-express,https://maps.google.com/?cid=6655222473006904715,_cid=6655222473006904715,22.15714285714286
SP enterprise GmbH ( .  .  ),"Rntgenstrasse 66, Zrich",47.38568069999999,8.5270084,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJdVC7rf4LkEcRdOTxr48VtIQ,8005,,https://maps.google.com/?cid=9562291615690777716,_cid=9562291615690777716,33.28260869565217
Migros Supermarkt,"Limmatstrasse 152, Zrich",47.3854632,8.5314088,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJS6CT8QgKkEcRVC558wYywsQ,8005,https://filialen.migros.ch/de/migros-supermarkt-zuerich-limmatplatz,https://maps.google.com/?cid=14177949582351740500,_cid=14177949582351740500,71.97435897435898
Migros Supermarkt,"Winterthurerstrasse 2/4, Zrich",47.3860603,8.548691,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJazOmhZ-gmkcRAKhgefA24EM,8006,https://filialen.migros.ch/de/migros-supermarkt-zuerich-rigiplatz,https://maps.google.com/?cid=4890969601780787200,_cid=4890969601780787200,56.62820512820513
Maxi Frischmarkt Zrich,"Ottikerstrasse 4, Zrich",47.38534079999999,8.5421604,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJMQVFOwsKkEcRhxmXZbzieck,8006,,https://maps.google.com/?cid=14517884172591634823,_cid=14517884172591634823,43.273809523809526
Feinkost aus Ungarn (Metzgerei und Partyservice),"Rtelstrasse 1, Zrich",47.3893935,8.538520799999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJEZIdrHMKkEcR-uuNx0IgPKs,8006,https://ungarischer-laden.shop/,https://maps.google.com/?cid=12338772550276213754,_cid=12338772550276213754,54.65116279069768
Die Marke ICH,"Turnerstrasse 31, Zrich",47.3860884,8.5431619,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJqxyMKgsKkEcR46VhF2iQ0W8,8006,https://www.diemarkeich.ch/kontakt/,https://maps.google.com/?cid=8057379985085801955,,
Mini Preo Import GmbH,"Riedtlistrasse 1, Zrich",47.3906297,8.5399768,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJU29L6HMKkEcRHqGIOSSPKhI,8006,,https://maps.google.com/?cid=1309016027451400478,_cid=1309016027451400478,35.983050847457626
SPAR Supermarkt Dbendorf,"u. Geerenstrasse 1, Dbendorf",47.389641,8.617294,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJUfc9YhKhmkcRoJSvsvxspwY,8600,https://www.spar.ch/,https://maps.google.com/?cid=479471717923656864,_cid=479471717923656864,53.28915662650602
Migros Supermarkt,"Badenerstrasse 57, Schlieren",47.3961273,8.4377924,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJnTSJA20MkEcRmkLVGiV0lqg,8952,https://filialen.migros.ch/de/migros-supermarkt-schlieren-kesslerplatz,https://maps.google.com/?cid=12148024747591287450,_cid=12148024747591287450,63.457142857142856
SPAR Supermarkt Schlieren,"Badenerstrasse 104, Schlieren",47.3973206,8.4310309,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJSQ7FarANkEcRT5b4QxDirUM,8952,http://www.spar.ch/,https://maps.google.com/?cid=4876802530999834191,_cid=4876802530999834191,48.68421052631579
