Coop Supermarkt Uitikon Waldegg,"Zrcherstrasse 1, Uitikon",47.3676719,8.461705199999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ7SJ3VA0JkEcR8riOqfBvUIg,8142,"Zrcherstrasse 1, 8142 Uitikon, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-uitikon-waldegg/5037_POS
Volg,"Zrcherstrasse 44, Uitikon",47.3703921,8.4553034,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJnaspdFcJkEcRMIqwjFvMxEI,8142,"Zrcherstrasse 44, 8142 Uitikon, Switzerland",https://www.volg.ch/standorte-oeffnungszeiten/detail/volg-uitikon-waldegg/?tx_kochvolgstores_storedetail%5Blocation%5D=8905%20Arni%2C%20Schweiz&tx_kochvolgstores_storedetail%5Blongitude%5D=8.4258515&tx_kochvolgstores_storedetail%5Blatitude%5D=47.3185583&tx_kochvolgstores_storedetail%5Bopen%5D=
Coop Supermarkt Zrich Triemli,"In der Ey 85, Zrich",47.370577,8.4921401,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJU5wHWdULkEcRVLrX-Y3gI88,8047,"In der Ey 85, 8047 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-triemli/2580_POS
migrolino Triemli,"Birmensdorferstrasse 484, Zrich",47.3685802,8.496631500000001,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJVUL56IAJkEcRDXaPF7oDxp8,8055,"Birmensdorferstrasse 484, 8055 Zrich, Switzerland",http://www.migrolino.ch/
Migros Supermarkt,"Birmensdorferstrasse 320, Zrich",47.3699559,8.508720799999999,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJlyh8cScKkEcRY3M2wmnjbVI,8055,"Birmensdorferstrasse 320, 8055 Zrich, Switzerland",https://filialen.migros.ch/de/migros-supermarkt-zuerich-wiedikon-m-maert
Kiosk,"Birmensdorferstrasse 320, Zrich",47.3698892,8.5111323,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ4xIDaPcLkEcRdI6q6wjtKms,8055,"Birmensdorferstrasse 320, 8055 Zrich, Switzerland",NaN
ALIMA Supermarkt,"Malzstrasse 2, Zrich",47.3657481,8.5213378,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJNQda0_UJkEcREmrEKYvGSl0,8045,"Malzstrasse 2, 8045 Zrich, Switzerland",NaN
Coop Supermarkt Zrich Manessehof,"Uetlibergstrasse 20, Zrich",47.3649163,8.5211239,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJHVi3JfQJkEcRJv9MWJcnqMA,8045,"Uetlibergstrasse 20, 8045 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-manessehof/1833_POS
Migros Supermarkt,"Birmensdorferstrasse 140, Zrich",47.3700773,8.520128399999999,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJfSSTTR4KkEcRF7QYJUbjEPU,8003,"Birmensdorferstrasse 140, 8003 Zrich, Switzerland",https://filialen.migros.ch/de/migros-supermarkt-zuerich-schmiede-wiedikon
Haus Magazin,"Rffelstrasse 28, Zrich",47.3632393,8.5124003,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJvyGriIwJkEcRs6ojaEaNI4o,8045,"Rffelstrasse 28, 8045 Zrich, Switzerland",https://www.hausmagazin.ch/de/kontakt/
Coop Supermarkt Zrich Zentrum Friesenberg,"Friesenbergpl. 3, Zrich",47.3609207,8.5068197,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJt9-rXyAKkEcR2KENnw7LbUw,8045,"Friesenbergpl. 3, 8045 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-zentrum-friesenberg/4897_POS
Barkat Cash & Carry,"Birmensdorferstrasse 141, Zrich",47.3696251,8.5199423,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJn-3BtB8KkEcR0fGCXisbBm0,8003,"Birmensdorferstrasse 141, 8003 Zrich, Switzerland",https://barkat.ch/index.html
Coop Supermarkt Zrich Wiedikon,"Birmensdorferstrasse 200, Zrich",47.3707958,8.5160521,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJTx_WDRoKkEcRlRQJMmQLB_4,8003,"Birmensdorferstrasse 200, 8003 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-wiedikon/1979_POS
Migros Supermarkt,"Stockerstrasse 47, Zrich",47.3683421,8.5341709,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJKehoGAIKkEcRoe1kqchOW68,8002,"Stockerstrasse 47, 8002 Zrich, Switzerland",https://filialen.migros.ch/de/migros-supermarkt-zuerich-stockerstrasse-m-express
